Dates;Eolien;Capa_eol;TCH_eol
2014-02-16 00:00:00;3870.5;8287;0.46705683600820563
2014-02-16 03:00:00;3204.333333333333;8287;0.3866698845581432
2014-02-16 06:00:00;2567.1666666666665;8287;0.30978239008889424
2014-02-16 09:00:00;2053.333333333333;8287;0.2477776436989662
2014-02-16 12:00:00;1974.833333333333;8287;0.23830497566469566
2014-02-16 15:00:00;1462.833333333333;8287;0.1765214593137846
2014-02-16 18:00:00;1589.333333333333;8287;0.19178633200595308
2014-02-16 21:00:00;2368.6666666666665;8287;0.2858292104098789
2014-02-17 00:00:00;2224.333333333333;8290;0.26831523924406914
2014-02-17 03:00:00;1941.5;8290;0.2341978287092883
2014-02-17 06:00:00;1937.5;8290;0.23371531966224365
2014-02-17 09:00:00;1804.333333333333;8290;0.21765178930438275
2014-02-17 12:00:00;1958.166666666667;8290;0.2362082830719743
2014-02-17 15:00:00;1858.833333333333;8290;0.22422597507036587
2014-02-17 18:00:00;2014.0;8290;0.24294330518697227
2014-02-17 21:00:00;2736.6666666666665;8290;0.33011660635303575
2014-02-18 00:00:00;2447.1666666666665;8294;0.29505264850092433
2014-02-18 03:00:00;2073.333333333333;8294;0.2499799051523189
2014-02-18 06:00:00;1586.833333333333;8294;0.1913230447713206
2014-02-18 09:00:00;1182.3333333333333;8294;0.14255284944940116
2014-02-18 12:00:00;872.6666666666665;8294;0.10521662245800174
2014-02-18 15:00:00;1141.5;8294;0.1376296117675428
2014-02-18 18:00:00;1714.166666666667;8294;0.20667550839964638
2014-02-18 21:00:00;2379.1666666666665;8294;0.2868539506470541
2014-02-19 00:00:00;2442.5;8298;0.29434803567124607
2014-02-19 03:00:00;1957.333333333333;8298;0.23588013175865666
2014-02-19 06:00:00;1606.666666666667;8298;0.19362095284004183
2014-02-19 09:00:00;1302.8333333333333;8298;0.15700570418574755
2014-02-19 12:00:00;1375.333333333333;8298;0.165742749256849
2014-02-19 15:00:00;1504.833333333333;8298;0.1813489194183337
2014-02-19 18:00:00;1496.0;8298;0.18028440588093517
2014-02-19 21:00:00;1824.0;8298;0.2198120028922632
2014-02-20 00:00:00;2229.0;8302;0.2684895205974464
2014-02-20 03:00:00;2790.0;8302;0.3360635991327391
2014-02-20 06:00:00;3624.333333333334;8302;0.4365614711314543
2014-02-20 09:00:00;3948.166666666666;8302;0.47556813619208216
2014-02-20 12:00:00;4394.333333333333;8302;0.5293102063759736
2014-02-20 15:00:00;4290.666666666667;8302;0.5168232554404562
2014-02-20 18:00:00;3725.166666666666;8302;0.448707138842046
2014-02-20 21:00:00;3325.5;8302;0.40056612864370034
2014-02-21 00:00:00;3390.333333333333;8304;0.4082771355170199
2014-02-21 03:00:00;3642.166666666666;8304;0.438603885677585
2014-02-21 06:00:00;3562.833333333333;8304;0.4290502569043031
2014-02-21 09:00:00;3519.333333333333;8304;0.42381181759794473
2014-02-21 12:00:00;4113.166666666667;8304;0.4953235388567759
2014-02-21 15:00:00;3527.5;8304;0.42479527938342965
2014-02-21 18:00:00;2762.333333333333;8304;0.33265093127809886
2014-02-21 21:00:00;3681.0;8304;0.44328034682080925
2014-02-22 00:00:00;3708.0;8307;0.4463705308775731
2014-02-22 03:00:00;3212.166666666666;8307;0.38668191485092884
2014-02-22 06:00:00;2895.833333333333;8307;0.3486015809959472
2014-02-22 09:00:00;2193.0;8307;0.26399422174070064
2014-02-22 12:00:00;1772.333333333333;8307;0.21335419926969218
2014-02-22 15:00:00;1375.666666666667;8307;0.1656033064483769
2014-02-22 18:00:00;1185.0;8307;0.14265077645359336
2014-02-22 21:00:00;1653.333333333333;8307;0.19902893142329758
2014-02-23 00:00:00;1989.5;8309;0.2394391623540739
2014-02-23 03:00:00;2239.0;8309;0.2694668431820917
2014-02-23 06:00:00;2395.1666666666665;8309;0.2882617242347655
2014-02-23 09:00:00;2370.333333333333;8309;0.28527299715168286
2014-02-23 12:00:00;2455.833333333333;8309;0.29556304408873907
2014-02-23 15:00:00;1969.666666666667;8309;0.23705219240181333
2014-02-23 18:00:00;2501.833333333333;8309;0.3010992096923015
2014-02-23 21:00:00;4097.0;8309;0.493079792995547
2014-02-24 00:00:00;4225.5;8314;0.5082391147462112
2014-02-24 03:00:00;4187.166666666667;8314;0.5036284179295967
2014-02-24 06:00:00;4355.5;8314;0.523875390906904
2014-02-24 09:00:00;3686.833333333334;8314;0.44344880121882774
2014-02-24 12:00:00;3486.166666666666;8314;0.4193128057092454
2014-02-24 15:00:00;3235.333333333333;8314;0.38914281132226763
2014-02-24 18:00:00;3450.5;8314;0.4150228530190041
2014-02-24 21:00:00;4738.0;8314;0.5698821265335579
2014-02-25 00:00:00;5024.333333333333;8316;0.6041766875100208
2014-02-25 03:00:00;5120.166666666667;8316;0.615700657367324
2014-02-25 06:00:00;4962.333333333333;8316;0.5967211800545134
2014-02-25 09:00:00;4979.833333333333;8316;0.5988255571588904
2014-02-25 12:00:00;4771.666666666667;8316;0.5737934904601572
2014-02-25 15:00:00;4064.166666666666;8316;0.48871653038319696
2014-02-25 18:00:00;3127.666666666666;8316;0.37610229276895935
2014-02-25 21:00:00;2477.1666666666665;8316;0.2978795895462562
2014-02-26 00:00:00;1930.166666666667;8318;0.23204696641820954
2014-02-26 03:00:00;1470.5;8318;0.17678528492426063
2014-02-26 06:00:00;1246.8333333333333;8318;0.14989580828724852
2014-02-26 09:00:00;947.5;8318;0.11390959365232027
2014-02-26 12:00:00;1104.3333333333333;8318;0.13276428628676765
2014-02-26 15:00:00;1404.666666666667;8318;0.16887072212871687
2014-02-26 18:00:00;1172.6666666666667;8318;0.14097940209986376
2014-02-26 21:00:00;1630.0;8318;0.19596056744409715
2014-02-27 00:00:00;2374.333333333333;8323;0.2852737394369017
2014-02-27 03:00:00;3265.0;8323;0.39228643517962275
2014-02-27 06:00:00;4009.166666666666;8323;0.48169730465777555
2014-02-27 09:00:00;4497.333333333333;8323;0.5403500340422123
2014-02-27 12:00:00;4246.166666666667;8323;0.5101726140414113
2014-02-27 15:00:00;4061.0;8323;0.4879250270335216
2014-02-27 18:00:00;3485.833333333333;8323;0.418819335976611
2014-02-27 21:00:00;3247.166666666666;8323;0.3901437782850734
2014-02-28 00:00:00;3315.833333333333;8325;0.39829829829829827
2014-02-28 03:00:00;3204.333333333333;8325;0.38490490490490487
2014-02-28 06:00:00;3596.0;8325;0.43195195195195196
2014-02-28 09:00:00;3940.0;8325;0.4732732732732733
2014-02-28 12:00:00;4242.5;8325;0.5096096096096097
2014-02-28 15:00:00;3421.0;8325;0.4109309309309309
2014-02-28 18:00:00;3061.166666666666;8325;0.3677077077077076
2014-02-28 21:00:00;2801.833333333333;8325;0.33655655655655653
2014-03-01 00:00:00;2393.833333333333;8327;0.2874784836475721
2014-03-01 03:00:00;1969.333333333333;8327;0.23649973980224967
2014-03-01 06:00:00;1654.166666666667;8327;0.19865097474080304
2014-03-01 09:00:00;1327.8333333333333;8327;0.15946119050478363
2014-03-01 12:00:00;1104.0;8327;0.13258076137864777
2014-03-01 15:00:00;863.6666666666665;8327;0.10371882630799406
2014-03-01 18:00:00;555.8333333333334;8327;0.06675073055522197
2014-03-01 21:00:00;634.1666666666666;8327;0.07615787998879148
2014-03-02 00:00:00;842.5;8332;0.10111617858857418
2014-03-02 03:00:00;1101.5;8332;0.1322011521843495
2014-03-02 06:00:00;1416.0;8332;0.1699471915506481
2014-03-02 09:00:00;1656.0;8332;0.1987518002880461
2014-03-02 12:00:00;2585.333333333333;8332;0.31028964634341494
2014-03-02 15:00:00;3312.5;8332;0.3975636101776284
2014-03-02 18:00:00;3884.333333333334;8332;0.4661945911345816
2014-03-02 21:00:00;4633.166666666667;8332;0.5560689710353657
2014-03-03 00:00:00;4685.5;8335;0.5621475704859028
2014-03-03 03:00:00;4486.833333333333;8335;0.5383123375324934
2014-03-03 06:00:00;4553.333333333333;8335;0.5462907418516296
2014-03-03 09:00:00;3952.166666666666;8335;0.4741651669666066
2014-03-03 12:00:00;4267.0;8335;0.5119376124775045
2014-03-03 15:00:00;4099.333333333333;8335;0.4918216356728654
2014-03-03 18:00:00;3055.333333333333;8335;0.36656668666266745
2014-03-03 21:00:00;2089.6666666666665;8335;0.2507098580283943
2014-03-04 00:00:00;1948.166666666667;8338;0.2336491564723755
2014-03-04 03:00:00;1705.0;8338;0.20448548812664907
2014-03-04 06:00:00;1592.833333333333;8338;0.1910330215079555
2014-03-04 09:00:00;1318.1666666666667;8338;0.15809146877748462
2014-03-04 12:00:00;1311.8333333333333;8338;0.157331894139282
