X;Balance
14666;8946
14667;7209.833333
14668;6067.833333
14669;7529.5
14670;6161.5
14671;7988.5
14672;6357
14673;7689
14674;6935.666667
14675;7235
14676;8097.833333
14677;9597.666667
14678;7807.833333
14679;8040.833333
14680;9973.833333
14681;13125.83333
14682;10684.83333
14683;9095.333333
14684;10379.5
14685;11581.66667
14686;8307.333333
14687;7798.5
14688;7942.833333
14689;10751.33333
14690;8917.333333
14691;9260.5
14692;9957
14693;11568
14694;8408.666667
14695;8817.166667
14696;7987.666667
14697;9658
14698;7258.833333
14699;7836.166667
14700;8819.166667
14701;8997
14702;5456.5
14703;5428
14704;3892.833333
14705;5761.333333
14706;5068.333333
14707;5665.666667
14708;6566.5
14709;8128.5
14710;6013.666667
14711;5438.333333
14712;4966.833333
14713;7133.833333
14714;6353.166667
14715;5304
14716;4913.833333
14717;6261.166667
14718;5861
14719;5574.5
14720;4987.833333
14721;6568.5
14722;6974.833333
14723;9401.333333
14724;10258
14725;10413.83333
14726;9501
14727;10367.16667
14728;8565.166667
14729;9994.5
14730;10225
14731;10544.16667
14732;10517.66667
14733;10733.16667
14734;7927.333333
14735;8705.666667
14736;10303
14737;13519
14738;11178.5
14739;10838.83333
14740;10728.83333
14741;11028.83333
14742;8489.666667
14743;10432.16667
14744;10033.5
14745;13197.33333
14746;10906.33333
14747;10654.33333
14748;9852.833333
14749;10719.66667
14750;8815.166667
14751;9056.333333
14752;10760
14753;12961.5
14754;10263.83333
14755;9171.333333
14756;9015.666667
14757;10921.66667
14758;7197.333333
14759;6846.5
14760;6989.833333
14761;11302.66667
14762;10839.16667
14763;9884.5
14764;11579.5
14765;15106.83333
14766;12360.66667
14767;10629.33333
14768;10601.66667
14769;13844.33333
14770;13480.16667
14771;12356.66667
14772;12105
14773;14652.5
14774;13922
14775;14433.5
14776;15148
14777;16160.66667
14778;15481.66667
14779;15252.5
14780;15788.16667
14781;15391.83333
14782;10719.33333
14783;10686.5
14784;10806.33333
14785;14532.16667
14786;12804.16667
14787;12618.16667
14788;13641.5
14789;14028.16667
14790;9442.833333
14791;10057
14792;10681.16667
14793;13163.16667
14794;12283.33333
14795;12313.66667
14796;12958.16667
14797;13468
14798;11656.5
14799;10639.5
14800;9878.166667
14801;13077.66667
14802;12146.66667
14803;10708.16667
14804;10947.5
14805;12103.16667
14806;9136.666667
14807;10746.66667
14808;10846.5
14809;14420.33333
14810;13382.5
14811;12949.16667
14812;13638.66667
14813;15120.33333
14814;12344.5
14815;12513
14816;10967
14817;12560
14818;11884.5
14819;12507.83333
14820;11690.5
14821;13303.5
14822;9575.166667
14823;9818.666667
14824;9035.833333
14825;8825.666667
14826;8177.333333
14827;10280.5
14828;10554
14829;11269
14830;10673.33333
14831;10095.83333
14832;9368.5
14833;9654
14834;8074.666667
14835;9550.166667
14836;9938
14837;9562.833333
14838;7657.333333
14839;10416.5
14840;7755.833333
14841;8231.666667
14842;7610.833333
14843;7845.833333
14844;8104.666667
14845;11143.66667
14846;10375
14847;11685.83333
14848;10566.5
14849;12742.83333
14850;8976.166667
14851;8768.333333
14852;10275
14853;11085.5
14854;9079.333333
14855;8687
14856;7155.833333
14857;10062.33333
14858;8973.666667
14859;10471.83333
14860;10981.66667
14861;11878.5
14862;8725
14863;7652.666667
14864;5286.666667
14865;6259.666667
14866;5791.166667
14867;7849.5
14868;10005
14869;11710
14870;8475.666667
14871;6857.833333
14872;5554.833333
14873;6150.833333
14874;5766.166667
14875;7675.166667
14876;8439.333333
14877;9824.5
14878;6659.333333
14879;6459
14880;3905
14881;5409
14882;5981
14883;5310
14884;5219.333333
14885;7747.333333
14886;7355.5
14887;6574.833333
14888;5172
14889;6980.5
14890;5245.666667
14891;5056.666667
14892;4196.666667
14893;5302.166667
14894;3158.333333
14895;4290.166667
14896;4000.833333
14897;4133.333333
14898;3851.166667
14899;3598.166667
14900;3668.166667
14901;5413.166667
14902;3618.666667
14903;6314
14904;5213.666667
14905;5170
14906;3429.333333
14907;2263
14908;1728
14909;2656.5
14910;1473
14911;3617.5
14912;2496.833333
14913;2403.333333
14914;-708.1666667
14915;-1483.833333
14916;578.8333333
14917;1291.833333
14918;-1183
14919;3218.333333
14920;5568.166667
14921;6911.333333
14922;3494.5
14923;3026.333333
14924;4525.833333
14925;5754.166667
14926;3883.166667
14927;4949.166667
14928;4055
14929;2756.666667
14930;3798.333333
14931;5380
14932;6407
14933;8143.833333
14934;5951.166667
14935;5266
14936;4490.333333
14937;4457.166667
14938;7698
14939;8664.833333
14940;9635.666667
14941;9108.166667
14942;7828.833333
14943;8928.5
14944;6864.666667
14945;6879
14946;5931.5
14947;7087
14948;7606.333333
14949;8812.666667
14950;5481.666667
14951;5788.166667
14952;4949.166667
14953;5484.833333
14954;4715.166667
14955;4983.333333
14956;4720.833333
14957;5808
14958;4726.833333
14959;5049
14960;3921
14961;3238
14962;2652.666667
14963;4074.666667
14964;4900.5
14965;6356.333333
14966;6895.833333
14967;8720.166667
14968;5264.166667
14969;5900.833333
14970;6690
14971;9415.833333
14972;9362.333333
14973;9835.5
14974;7778.833333
14975;6957.166667
14976;4645
14977;5719.5
14978;5982.666667
14979;7076.833333
14980;7039
14981;10849.66667
14982;10986.83333
14983;10244.83333
14984;7065.5
14985;7889.833333
14986;7682.333333
14987;9247.666667
14988;9283.333333
14989;11541.33333
14990;9214.166667
14991;6986.333333
14992;4928.666667
14993;5685
14994;6542.833333
14995;7045.666667
14996;6625.666667
14997;8753.833333
14998;7728.5
14999;6416
15000;5256.5
15001;5865
15002;5207.666667
15003;4090.166667
15004;2972.333333
15005;5398.833333
15006;2604.166667
15007;5142.333333
15008;4234
15009;6522.333333
15010;5254
15011;4466.833333
15012;4498.666667
15013;6923.5
15014;4502.5
15015;5014.5
15016;3943.333333
15017;4729.166667
15018;4816
15019;4737.166667
15020;5108.333333
15021;7920.666667
15022;5407.5
15023;4818
15024;3746.833333
15025;3412.166667
15026;2593.833333
15027;3060.666667
15028;4877.5
15029;6512.5
15030;4717.166667
15031;6186
15032;3244.666667
15033;2539.666667
15034;1637.833333
15035;2587.833333
15036;3294.666667
15037;5635
15038;4731.5
15039;4993.333333
15040;2733.5
15041;3115.666667
15042;2958.166667
15043;4091.5
15044;6980
15045;7268.5
15046;6749.166667
15047;6983
15048;3656.833333
15049;3761.166667
15050;3708.666667
15051;3566.833333
15052;4241.666667
15053;6626.666667
15054;3721
15055;1792.666667
15056;-95
15057;-54
15058;-1535.5
15059;-172.8333333
15060;2144.166667
15061;4612.166667
15062;-991.8333333
15063;-1448.333333
15064;-1559.333333
15065;-1501.166667
15066;-5472.333333
15067;-5049.666667
15068;-4123.666667
15069;-2803.166667
15070;-6296.833333
15071;-4286
15072;-5602.333333
15073;-5178
15074;-8045.833333
15075;-7650.666667
15076;-5197.5
15077;-2640.5
15078;-3866.5
15079;-501.3333333
15080;-1995.5
15081;-2096.333333
15082;-1931.666667
15083;-770.5
15084;841.1666667
15085;3078.666667
15086;2012.5
15087;1665.166667
15088;-221
15089;490.5
15090;322.8333333
15091;736.8333333
15092;1379.166667
15093;4064.5
15094;25
15095;-309.6666667
15096;1007
15097;1194.666667
15098;1139.833333
15099;3696.333333
15100;4212
15101;6490.166667
15102;5611.666667
15103;5309.5
15104;3239.833333
15105;4963.333333
15106;5746
15107;4138.5
15108;4016.333333
15109;7156.166667
15110;4780.833333
15111;3972.166667
15112;1863.5
15113;2953.833333
15114;1598
15115;3048.333333
15116;4562
15117;7709.833333
15118;4738.166667
15119;4384
15120;2202.833333
15121;4182
15122;4157.5
15123;5023.666667
15124;6581.833333
15125;8506
15126;5970.833333
15127;7374.666667
15128;6139
15129;7476.166667
15130;8085.166667
15131;9313.5
15132;10530.16667
15133;12638.5
15134;7920.5
15135;5778.166667
15136;3939.333333
15137;5449.833333
15138;6686.5
15139;7412
15140;8512
15141;10006.83333
15142;6257.333333
15143;6072.333333
15144;6897.166667
15145;6980
15146;5752.333333
15147;7560
15148;9231.5
15149;13299.5
15150;12505.16667
15151;11444.5
15152;8861.166667
15153;10381.16667
15154;10190.16667
15155;10470.16667
15156;10289.83333
15157;10619
15158;10064.33333
15159;8801
15160;7514.333333
15161;9065.333333
15162;8519.166667
15163;7552.666667
15164;7702.833333
15165;9167.833333
15166;9318.666667
15167;9374.333333
15168;9399.5
15169;10998.33333
15170;11346.33333
15171;12299.66667
15172;12440.16667
15173;12751.5
15174;10113.83333
15175;11026.16667
15176;9194.666667
15177;9924.833333
15178;6459.166667
15179;6143.666667
15180;7136.166667
15181;8833.833333
15182;4504.5
15183;5188.333333
15184;6100.333333
15185;7548.5
15186;6685.5
15187;8540.5
15188;11113.66667
15189;12166.83333
15190;11810.83333
15191;10893.83333
15192;9543.333333
15193;9428.666667
15194;5860.5
15195;5165.833333
15196;5823.666667
15197;6466
15198;5362.5
15199;6048.166667
15200;5110.666667
15201;6068
15202;3477
15203;3253.166667
15204;5206.5
15205;6372.5
15206;4071
15207;5025.333333
15208;3903.666667
15209;5031.833333
15210;4811
15211;5574
15212;6684.5
15213;7002.333333
15214;4706.5
15215;4370.833333
15216;3431.333333
15217;3700.833333
15218;4582.833333
15219;3726.5
15220;1984
15221;2659.166667
15222;2076
15223;257.6666667
15224;-1571.5
15225;-918.1666667
15226;-1769.166667
15227;-1556
15228;-816.1666667
15229;1492.166667
15230;185
15231;1716.333333
15232;1228.5
15233;938.5
15234;-788.3333333
15235;509
15236;1652.666667
15237;3222.5
15238;3239.833333
15239;2524.666667
15240;1184.333333
15241;1946.666667
15242;-1516.5
15243;-1098.166667
15244;-178.1666667
15245;2273.166667
15246;405.5
15247;402.3333333
15248;-479.5
15249;71.83333333
15250;-3190.333333
15251;-786.1666667
15252;2456.5
15253;4290.166667
15254;578.5
15255;722
15256;-379.1666667
15257;1567.166667
15258;1530.5
15259;1958.166667
15260;3372
15261;5570
15262;3825.666667
15263;3560
15264;2022.666667
15265;2273.666667
15266;2115.333333
15267;1503.166667
15268;1083.833333
15269;3784.666667
15270;3579.666667
15271;3157.833333
15272;675.1666667
15273;1470.833333
15274;1039.833333
15275;25.83333333
15276;423
15277;4407.333333
15278;4583.833333
15279;3798
15280;3626
15281;5711.666667
15282;2734.833333
15283;2469.5
15284;4511.5
15285;7263.833333
15286;5904
15287;5073.833333
15288;4586.333333
15289;7291
15290;4253
15291;3146.5
15292;5462
15293;8598.833333
15294;7770.5
15295;5934.333333
15296;5843.333333
15297;6852.666667
15298;4734
15299;5359.5
15300;7860
15301;10503.33333
15302;8557.333333
15303;5715.833333
15304;1887.333333
15305;2458
15306;248.6666667
15307;952.8333333
15308;3862.166667
15309;6819.5
15310;7566
15311;5539.666667
15312;2709.333333
15313;3620.833333
15314;-703
15315;-1416
15316;837.5
15317;3222.333333
15318;2915.833333
15319;2400.5
15320;1753
15321;1374.666667
15322;1022.333333
15323;615.8333333
15324;2364.833333
15325;5256.833333
15326;4891.5
15327;3826.5
15328;1801.166667
15329;3187
15330;1941
15331;1975.333333
15332;1612
15333;3771.666667
15334;2648.666667
15335;24.5
15336;-695.1666667
15337;3024.333333
15338;3509.5
15339;3189
15340;1923.5
15341;4661.666667
15342;4626.666667
15343;2818.166667
15344;3539.333333
15345;6988.833333
15346;6032
15347;4993
15348;5398.833333
15349;7382.5
15350;7278.166667
15351;6159.5
15352;5341.333333
15353;8796.333333
15354;5921.5
15355;4970.166667
15356;6138.333333
15357;8311.166667
15358;8595.833333
15359;6818.666667
15360;6583.5
15361;8051
15362;4806
15363;5344.166667
15364;7234.666667
15365;8802.333333
15366;4603
15367;4615.166667
15368;4882.666667
15369;6341.333333
15370;3679.833333
15371;4619.5
15372;7090.166667
15373;9347.833333
15374;10344.16667
15375;8093.166667
15376;5095.166667
15377;6439.833333
15378;6562.833333
15379;6950.5
15380;5781.166667
15381;7300.833333
15382;8998.333333
15383;7362.833333
15384;5001.333333
15385;7355.333333
15386;7719
15387;5050
15388;2996
15389;5328
15390;8822.666667
15391;7703.666667
15392;5957.5
15393;8075
15394;6077
15395;2947.833333
15396;3664.833333
15397;7123.333333
15398;6532.333333
15399;5351.666667
15400;4499.333333
15401;7808.833333
15402;4367.166667
15403;3289.833333
15404;5547.166667
15405;7812.666667
15406;7172.5
15407;5873
15408;3839.833333
15409;6634.833333
15410;2894
15411;1784.833333
15412;2960.333333
15413;4501.5
15414;3249
15415;2587.5
15416;2954.666667
15417;5707.333333
15418;1572.5
15419;1370
15420;2373.666667
15421;5569.333333
15422;4714.166667
15423;4272.333333
15424;4382.166667
15425;6732.166667
15426;4470.5
15427;5015.333333
15428;7263.833333
15429;8401.166667
15430;8205.666667
15431;6250.666667
15432;6260.166667
15433;7747.5
15434;9205.166667
15435;6264.333333
15436;4034.666667
15437;6528
15438;9099.833333
15439;8411.666667
15440;7603.5
15441;10097.83333
15442;10007.83333
15443;8211.333333
15444;8108.833333
15445;10152.16667
15446;10802
15447;9440.333333
15448;8570.5
15449;10212.83333
15450;7922.5
15451;5414.5
15452;6898.833333
15453;10353
15454;10711.5
15455;8643.333333
15456;8174.166667
15457;10121.33333
15458;8206.166667
15459;7352
15460;8983.666667
15461;11522.66667
15462;9918
15463;8555.166667
15464;7746.333333
15465;10861.83333
15466;9182.333333
15467;7695
15468;9614.666667
15469;12906.66667
15470;14138.5
15471;11658
15472;11295.33333
15473;13054.66667
15474;11921.16667
15475;9145.166667
15476;7978.666667
15477;10891.66667
15478;11127.5
15479;9753.833333
15480;8971.333333
15481;11828.5
15482;10548.5
15483;7950.833333
15484;7663.166667
15485;9504.833333
15486;10740.33333
15487;9858.666667
15488;10313.66667
15489;11161
15490;13595.83333
15491;12241.33333
15492;9139.166667
15493;10979.16667
15494;11895
15495;13051.33333
15496;13024.16667
15497;13614.83333
15498;13395.16667
15499;11597.66667
15500;7541.166667
15501;9275.5
15502;12871.33333
15503;11834.16667
15504;10991.16667
15505;12575.83333
15506;12182.83333
15507;10794.66667
15508;9171
15509;10886.5
15510;12920.33333
15511;12430.83333
15512;10450.5
15513;11603.66667
15514;11937.83333
15515;8337
15516;7587.5
15517;10229
15518;13203.5
15519;12498.66667
15520;11554.83333
15521;12616.33333
15522;11566.66667
15523;9294.333333
15524;8055.833333
15525;11450.5
15526;13172.66667
15527;12500
15528;10744.16667
15529;13036.16667
15530;13005.16667
15531;10817.5
15532;10270.33333
15533;11884.83333
15534;12103.16667
15535;10900.33333
15536;10568.5
15537;13907
15538;13355.83333
15539;12243
15540;12943.33333
15541;14344.83333
15542;15077.66667
15543;14994.5
15544;13632.83333
15545;12910.16667
15546;13591.66667
15547;11221.33333
15548;7754.166667
15549;8905.5
15550;11858.33333
15551;10904.16667
15552;9969.333333
15553;10506.5
15554;9326.5
15555;7826.833333
15556;6417.666667
15557;7198.666667
15558;8080
15559;7824.333333
15560;6641.666667
15561;7701.5
15562;9917.666667
15563;8852.5
15564;5820.5
15565;6177
15566;8263.5
15567;6158
15568;3046.666667
15569;3139.666667
15570;2760.666667
15571;2871.333333
15572;-656.8333333
15573;413.1666667
15574;8858.166667
15575;9223.666667
15576;8276.166667
15577;9245.166667
15578;7725.333333
15579;6176.166667
15580;8350.166667
15581;11016.33333
15582;11047.66667
15583;8906.833333
15584;8819.666667
15585;11382.5
15586;9702.166667
15587;6770.333333
15588;7498.833333
15589;9670
15590;11083.66667
15591;11776.33333
15592;13134.66667
15593;13348.5
15594;11918.16667
15595;11064
15596;11975.66667
15597;15282.83333
15598;14483.5
15599;12686.16667
15600;11134
15601;13002.83333
15602;13354.5
15603;8588
15604;6299.333333
15605;8793.833333
15606;11187.66667
15607;10025.16667
15608;7759.333333
15609;9669
15610;9229.833333
15611;6502.833333
15612;4436.833333
15613;5517.166667
15614;10472
15615;9455
15616;8262
15617;10124.5
15618;12063.16667
15619;10100.5
15620;8251.5
15621;9155.833333
15622;11931
15623;11156.16667
15624;9781.833333
15625;11717.33333
15626;14021.5
15627;12516.83333
15628;9549.166667
15629;12332.33333
15630;13746
15631;12420
15632;10435.83333
15633;12749.33333
15634;11778
15635;9897.666667
15636;8692.5
15637;11060.66667
15638;13393.16667
15639;12583.16667
15640;11794.83333
15641;13408.33333
15642;13198.66667
15643;13108.83333
15644;12049
15645;12883.5
15646;13249
15647;12381.5
15648;10265.16667
15649;12143.33333
15650;13173.83333
15651;12820.83333
15652;12036.5
15653;13666.83333
15654;13234.33333
15655;10808.33333
15656;11011
15657;14052
15658;13999
15659;11895.66667
15660;8681.166667
15661;10455
15662;12859.33333
15663;12483.16667
15664;9892.333333
15665;11353.5
15666;10704.16667
15667;8866.333333
15668;6223.166667
15669;8705.666667
15670;10769.66667
15671;10226.33333
15672;9695.833333
15673;13631.66667
15674;12789
15675;10825
15676;9234.833333
15677;11667.66667
15678;12313
15679;10756.16667
15680;11998.5
15681;15326.16667
15682;12124.66667
15683;8707.5
15684;10137.66667
15685;12891.66667
15686;14270.33333
15687;13090.83333
15688;13363.83333
15689;15048.5
15690;12237
15691;10172
15692;12285.83333
15693;15378
15694;14212
15695;13821.16667
15696;13986.66667
15697;14767.16667
15698;12951.5
15699;11316.16667
15700;11492.5
15701;14223.5
15702;13919
15703;13953.66667
15704;13585.5
15705;15844.16667
15706;13589.5
15707;12299.16667
15708;12731.16667
15709;15197.66667
15710;15153.16667
15711;14575.83333
15712;13896.33333
15713;13469
15714;13126.16667
15715;14090.16667
15716;13720.33333
15717;13912.5
15718;14258.66667
15719;14062.16667
15720;11495.5
15721;12376.66667
15722;11658.16667
15723;10193
15724;8060
15725;8426.333333
15726;11256.83333
15727;9120.833333
15728;8013.833333
15729;8409.333333
15730;10901.5
15731;8724
15732;4031.5
15733;7121.166667
15734;11544
15735;11820.33333
15736;11405.33333
15737;13267
15738;10423.5
15739;8207.666667
15740;7401.166667
15741;9292
15742;10323.33333
15743;10611.5
15744;9777.333333
15745;12586.5
15746;11788.66667
15747;11632.83333
15748;11356
15749;12067.5
15750;12624.66667
15751;12042.5
15752;10699.33333
15753;13009.33333
15754;12505.16667
15755;10816.83333
15756;9433.666667
15757;11511.5
15758;12025.5
15759;11197.16667
15760;10341.16667
15761;13150.5
15762;11271.66667
15763;10577.16667
15764;8832.166667
15765;10295.16667
15766;12297
15767;12423
15768;11598
15769;13243.16667
15770;12648.5
15771;10289.16667
15772;7443.5
15773;9723.5
15774;11189.83333
15775;10846.83333
15776;9593
15777;11123.5
15778;9646.5
15779;8051.333333
15780;6742
15781;8230.166667
15782;10542
15783;9645.833333
15784;10822.5
15785;12373.5
15786;11341
15787;9165.166667
15788;8289.833333
15789;9280.5
15790;10898.33333
15791;11497.33333
15792;12143.66667
15793;13373.33333
15794;11157.5
15795;8742.833333
15796;8520.5
15797;10766.33333
15798;11525
15799;10775.66667
15800;12140.33333
15801;12967.5
15802;12143.5
15803;10173.66667
15804;8120
15805;10760.16667
15806;12150.33333
15807;12192.33333
15808;12968.16667
15809;13448.16667
15810;10050.16667
15811;8921.833333
15812;9339.5
15813;10245.16667
15814;10831.66667
15815;11825.66667
15816;11263.83333
15817;11799
15818;11863.83333
15819;11229.33333
15820;10992.33333
15821;11710.83333
15822;12378.5
15823;11227.5
15824;12056.33333
15825;11351.5
15826;10859.5
15827;10743.16667
15828;10547
15829;10866
15830;11294.5
15831;11952.5
15832;12234.5
15833;11977.5
15834;11747.33333
15835;10610
15836;10658.83333
15837;11020.5
15838;12604.83333
15839;13336.83333
15840;13592
15841;13129
15842;10951
15843;9298
15844;8061.5
15845;8673.833333
15846;10937
15847;10800.33333
15848;11969.5
15849;14473
15850;12303.5
15851;10212.66667
15852;8554.666667
15853;9237.333333
15854;12049.66667
15855;11989.83333
15856;12745.16667
15857;14166.33333
15858;12683.66667
15859;8625.666667
15860;6675
15861;8706.833333
15862;11799.66667
15863;11556
15864;10441.16667
15865;12554.66667
15866;12290.33333
15867;9949.666667
15868;8701.333333
15869;10463
15870;12973.66667
15871;11825.66667
15872;11407.33333
15873;13223.33333
15874;13096.83333
15875;11821.66667
15876;10832
15877;12343.66667
15878;13765
15879;12510.16667
15880;12306
15881;13505
15882;13545.5
15883;12135.33333
15884;9903.166667
15885;11253.5
15886;12546.66667
15887;12165.66667
15888;12071.5
15889;11592
15890;11790
15891;10963
15892;10500
15893;10710.16667
15894;12885.33333
15895;12233.33333
15896;12474.83333
15897;13654.16667
15898;10645.5
15899;8057.833333
15900;7719
15901;10109.66667
15902;11781.83333
15903;11418.16667
15904;11909.16667
15905;14924
15906;12343.33333
15907;10360.5
15908;9833.666667
15909;11480.83333
15910;12077.83333
15911;11345
15912;12655
15913;14220.33333
15914;11674.16667
15915;9809.666667
15916;9107.333333
15917;10312.5
15918;9756.833333
15919;9942.833333
15920;10093.16667
15921;10417
15922;9942.333333
15923;7104
15924;7031
15925;8974.333333
15926;9858
15927;9788.333333
15928;10178.5
15929;11501.16667
15930;10067.16667
15931;7580.5
15932;7282.5
15933;9248.5
15934;10872.33333
15935;10434.66667
15936;10963
15937;12398
15938;12349.66667
15939;10087.83333
15940;9599.166667
15941;12254.66667
15942;13066
15943;11091.33333
15944;11207.66667
15945;12335
15946;11089.66667
15947;8526.333333
15948;8066
15949;10399.83333
15950;13656.83333
15951;12738.16667
15952;13408.33333
15953;14129.5
15954;12918.16667
15955;10226.83333
15956;9582.833333
15957;10914.33333
15958;11982.83333
15959;11860.5
15960;10948.83333
15961;12021.83333
15962;11456.33333
15963;9118.5
15964;8838.333333
15965;10281.33333
15966;10222.33333
15967;10759.33333
15968;11203.33333
15969;12991.16667
15970;10276.33333
15971;7365.833333
15972;5762.166667
15973;7327.166667
15974;7799.666667
15975;8441.833333
15976;10344
15977;12268.66667
15978;10379.5
15979;7791.166667
15980;7049.333333
15981;7789.5
15982;9963.833333
15983;11216.16667
15984;10749.5
15985;10860.33333
15986;11021.66667
15987;10912.5
15988;12069.66667
15989;12858.33333
15990;12731.33333
15991;12337.33333
15992;9220.166667
15993;10230.83333
15994;10209
15995;8852
15996;6944.666667
15997;8295
15998;10003.33333
15999;10306.33333
16000;10323.33333
16001;12306
16002;12792.33333
16003;10313.5
16004;9229.833333
16005;10701.83333
16006;13232.5
16007;12089.66667
16008;12892.5
16009;14493.83333
16010;13743.33333
16011;10989.16667
16012;8934.666667
16013;9515.333333
16014;10378
16015;10788.5
16016;10332
16017;12049.16667
16018;11149
16019;8520
16020;7854
16021;8566.666667
16022;8861.166667
16023;9828.833333
16024;10915.83333
16025;11851.5
16026;11225.16667
16027;7872.833333
16028;6731.666667
16029;7275.666667
16030;8730.833333
16031;9576
16032;9583.333333
16033;11302.5
16034;10032.5
16035;7899.333333
16036;7545
16037;8821
16038;8813
16039;9808.333333
16040;9218.666667
16041;12306
16042;11543.5
16043;8572
16044;7383.5
16045;8777.166667
16046;8453
16047;7849.5
16048;7433.5
16049;9528
16050;10046.5
16051;6991.833333
16052;5067.833333
16053;5516
16054;5937.333333
16055;5339.666667
16056;6441.333333
16057;7999.666667
16058;8541
16059;4115.166667
16060;2744.666667
16061;3645.5
16062;7591
16063;7752.666667
16064;8225.666667
16065;10015.83333
16066;9110.5
16067;4596.333333
16068;2965.166667
16069;4416.333333
16070;5395.5
16071;6121.666667
16072;7146.5
16073;8791.333333
16074;7888.333333
16075;5138.166667
16076;3936
16077;5136
16078;6620.666667
16079;6711.666667
16080;8098
16081;11140.5
16082;9153
16083;5770.333333
16084;6002.166667
16085;6327.833333
16086;6526.833333
16087;7499.333333
16088;8973.5
16089;11829.5
16090;9972.5
16091;7547
16092;7665.666667
16093;8936.166667
16094;10146.33333
16095;10518.5
16096;10634.16667
16097;12480.83333
16098;11696.83333
16099;9001.333333
16100;7723
16101;8310.166667
16102;9580.5
16103;9809
16104;7502.333333
16105;7914.666667
16106;8718
16107;6041.333333
16108;4557.333333
16109;4848.166667
16110;7281
16111;6817.5
16112;7131.666667
16113;8237
16114;8875
16115;5847.5
16116;4074.666667
16117;6343.333333
16118;9013.666667
16119;7812.666667
16120;7865.5
16121;9684.833333
16122;9582.333333
16123;7041.166667
16124;7546.166667
16125;7503
16126;7617.666667
16127;8047.5
16128;8449
16129;10699
16130;10326.16667
16131;8419.166667
16132;7755.666667
16133;8297.666667
16134;9152.833333
16135;9668.333333
16136;9527.333333
16137;10261.16667
16138;10291.83333
16139;8373.666667
16140;7684.333333
16141;7926.5
16142;8092.833333
16143;8513.166667
16144;8752.333333
16145;9999.833333
16146;9131.666667
16147;6906
16148;5868.666667
16149;5831.166667
16150;7480
16151;7839.5
16152;8268.333333
16153;10028.83333
16154;8230.5
16155;5348.833333
16156;4024.166667
16157;5190
16158;7356.833333
16159;6906
16160;6397.333333
16161;9418.833333
16162;10486.5
16163;7048.833333
16164;3865
16165;5508
16166;6885.833333
16167;6207.833333
16168;6486.166667
16169;9380.333333
16170;9322.833333
16171;6450.333333
16172;4631.833333
16173;6840.333333
16174;8290
16175;6674
16176;8776.833333
16177;11613.66667
16178;11538.5
16179;6981.666667
16180;7194.166667
16181;9914.166667
16182;11706.33333
16183;11617
16184;12609.83333
16185;14742.5
16186;13331.16667
16187;9564.166667
16188;7688.166667
16189;8996.666667
16190;9917.5
16191;9700.166667
16192;9301.5
16193;10938.5
16194;11430.16667
16195;6969.666667
16196;5677.166667
16197;6931.666667
16198;7539
16199;9488.333333
16200;9791.166667
16201;12296.66667
16202;12073.66667
16203;8472.833333
16204;5638.5
16205;7176
16206;9953.833333
16207;11192.5
16208;11234.66667
16209;12776.83333
16210;12517.66667
16211;8449.333333
16212;7049.5
16213;8221.666667
16214;10486.83333
16215;10034.66667
16216;7732.333333
16217;8604.833333
16218;10574.83333
16219;9240.5
16220;6692.666667
16221;8597.166667
16222;9706.833333
16223;8867.833333
16224;8674.166667
16225;10977.83333
16226;12040
16227;12025.66667
16228;10032.66667
16229;10928.33333
16230;12651.33333
16231;10899.83333
16232;10461.83333
16233;12195
16234;12246.66667
16235;8617.333333
16236;6816.166667
16237;7699.666667
16238;7854.666667
16239;7673.666667
16240;9251.166667
16241;11352.33333
16242;9615.833333
16243;5560.5
16244;4227
16245;5219.5
16246;7499.166667
16247;8820.5
16248;9640.666667
16249;12606.83333
16250;11738.66667
16251;8381.833333
16252;6445.666667
16253;7637.666667
16254;8633.333333
16255;9055.333333
16256;9006.666667
16257;11330.83333
16258;10973
16259;7357.666667
16260;5705.166667
16261;6762
16262;8087
16263;7608.5
16264;8801.166667
16265;11376
16266;10097.5
16267;7713.5
16268;5317.666667
16269;6146.833333
16270;7505
16271;7662.5
16272;8598.166667
16273;10554.16667
16274;11412
16275;9906.5
16276;8188
16277;8184.166667
16278;10265.33333
16279;8438.833333
16280;8505.666667
16281;10476.83333
16282;10882.5
16283;10105.33333
16284;8516.166667
16285;10186.16667
16286;11387.5
16287;9113
16288;8805.333333
16289;10195
16290;10214.33333
16291;7764.333333
16292;6364.5
16293;7695.666667
16294;7929.5
16295;7681.166667
16296;7881
16297;10847
16298;10705.83333
16299;7542.166667
16300;4941.5
16301;5962.666667
16302;7250.666667
16303;8654.5
16304;8816
16305;12245.66667
16306;11518
16307;7358.833333
16308;4563.666667
16309;5586.166667
16310;6708.333333
16311;6924
16312;7356.333333
16313;10152.83333
16314;9174.833333
16315;5598.166667
16316;3558.833333
16317;5152.833333
16318;6220
16319;6072.166667
16320;7758.166667
16321;10819.16667
16322;8487.666667
16323;5183.666667
16324;3481.333333
16325;4312.833333
16326;5627.166667
16327;4709
16328;5878.833333
16329;8159.166667
16330;8951.5
16331;5628
16332;2884
16333;4117.166667
16334;6728.333333
16335;7313.833333
16336;6767.666667
16337;7108.5
16338;7548.666667
16339;5008.333333
16340;2381.666667
16341;2174.333333
16342;4327.5
16343;3886
16344;5620.333333
16345;7388.333333
16346;6357.5
16347;2248.666667
16348;345.8333333
16349;2042.666667
16350;3441.166667
